location,date,new_cases
Saint Pierre and Miquelon,2021-05-01,0.0
Saint Pierre and Miquelon,2021-05-02,0.0
Saint Pierre and Miquelon,2021-05-03,0.0
Saint Pierre and Miquelon,2021-05-04,0.0
Saint Pierre and Miquelon,2021-05-05,0.0
Saint Pierre and Miquelon,2021-05-06,0.0
Saint Pierre and Miquelon,2021-05-07,0.0
Saint Pierre and Miquelon,2021-05-08,0.0
Saint Pierre and Miquelon,2021-05-09,0.0
Saint Pierre and Miquelon,2021-05-10,0.0
Saint Pierre and Miquelon,2021-05-11,0.0
Saint Pierre and Miquelon,2021-05-12,0.0
Saint Pierre and Miquelon,2021-05-13,0.0
Saint Pierre and Miquelon,2021-05-14,0.0
Saint Pierre and Miquelon,2021-05-15,0.0
Saint Pierre and Miquelon,2021-05-16,0.0
Saint Pierre and Miquelon,2021-05-17,0.0
Saint Pierre and Miquelon,2021-05-18,0.0
Saint Pierre and Miquelon,2021-05-19,0.0
Saint Pierre and Miquelon,2021-05-20,0.0
Saint Pierre and Miquelon,2021-05-21,0.0
Saint Pierre and Miquelon,2021-05-22,0.0
Saint Pierre and Miquelon,2021-05-23,0.0
Saint Pierre and Miquelon,2021-05-24,0.0
Saint Pierre and Miquelon,2021-05-25,0.0
Saint Pierre and Miquelon,2021-05-26,0.0
Saint Pierre and Miquelon,2021-05-27,0.0
Saint Pierre and Miquelon,2021-05-28,0.0
Saint Pierre and Miquelon,2021-05-29,0.0
Saint Pierre and Miquelon,2021-05-30,0.0
Saint Pierre and Miquelon,2021-05-31,0.0
Saint Pierre and Miquelon,2021-06-01,0.0
Saint Pierre and Miquelon,2021-06-02,0.0
Saint Pierre and Miquelon,2021-06-03,0.0
Saint Pierre and Miquelon,2021-06-04,0.0
Saint Pierre and Miquelon,2021-06-05,0.0
Saint Pierre and Miquelon,2021-06-06,0.0
Saint Pierre and Miquelon,2021-06-07,0.0
Saint Pierre and Miquelon,2021-06-08,0.0
Saint Pierre and Miquelon,2021-06-09,0.0
Saint Pierre and Miquelon,2021-06-10,0.0
Saint Pierre and Miquelon,2021-06-11,0.0
Saint Pierre and Miquelon,2021-06-12,0.0
Saint Pierre and Miquelon,2021-06-13,0.0
Saint Pierre and Miquelon,2021-06-14,0.0
Saint Pierre and Miquelon,2021-06-15,0.0
Saint Pierre and Miquelon,2021-06-16,1.0
Saint Pierre and Miquelon,2021-06-17,0.0
Saint Pierre and Miquelon,2021-06-18,0.0
Saint Pierre and Miquelon,2021-06-19,0.0
Saint Pierre and Miquelon,2021-06-20,0.0
Saint Pierre and Miquelon,2021-06-21,0.0
Saint Pierre and Miquelon,2021-06-22,0.0
Saint Pierre and Miquelon,2021-06-23,0.0
Saint Pierre and Miquelon,2021-06-24,0.0
Saint Pierre and Miquelon,2021-06-25,0.0
Saint Pierre and Miquelon,2021-06-26,0.0
Saint Pierre and Miquelon,2021-06-27,0.0
Saint Pierre and Miquelon,2021-06-28,0.0
Saint Pierre and Miquelon,2021-06-29,0.0
Saint Pierre and Miquelon,2021-06-30,0.0
Saint Pierre and Miquelon,2021-07-01,0.0
Saint Pierre and Miquelon,2021-07-02,0.0
Saint Pierre and Miquelon,2021-07-03,0.0
Saint Pierre and Miquelon,2021-07-04,0.0
Saint Pierre and Miquelon,2021-07-05,0.0
Saint Pierre and Miquelon,2021-07-06,0.0
Saint Pierre and Miquelon,2021-07-07,0.0
Saint Pierre and Miquelon,2021-07-08,0.0
Saint Pierre and Miquelon,2021-07-09,0.0
Saint Pierre and Miquelon,2021-07-10,0.0
Saint Pierre and Miquelon,2021-07-11,0.0
Saint Pierre and Miquelon,2021-07-12,0.0
Saint Pierre and Miquelon,2021-07-13,0.0
Saint Pierre and Miquelon,2021-07-14,0.0
Saint Pierre and Miquelon,2021-07-15,0.0
Saint Pierre and Miquelon,2021-07-16,0.0
Saint Pierre and Miquelon,2021-07-17,0.0
Saint Pierre and Miquelon,2021-07-18,0.0
Saint Pierre and Miquelon,2021-07-19,0.0
Saint Pierre and Miquelon,2021-07-20,0.0
Saint Pierre and Miquelon,2021-07-21,0.0
Saint Pierre and Miquelon,2021-07-22,0.0
Saint Pierre and Miquelon,2021-07-23,0.0
Saint Pierre and Miquelon,2021-07-24,2.0
Saint Pierre and Miquelon,2021-07-25,0.0
Saint Pierre and Miquelon,2021-07-26,0.0
Saint Pierre and Miquelon,2021-07-27,0.0
Saint Pierre and Miquelon,2021-07-28,0.0
Saint Pierre and Miquelon,2021-07-29,0.0
Saint Pierre and Miquelon,2021-07-30,0.0
Saint Pierre and Miquelon,2021-07-31,0.0
Saint Pierre and Miquelon,2021-08-01,0.0
Saint Pierre and Miquelon,2021-08-02,0.0
Saint Pierre and Miquelon,2021-08-03,0.0
Saint Pierre and Miquelon,2021-08-04,0.0
Saint Pierre and Miquelon,2021-08-05,0.0
Saint Pierre and Miquelon,2021-08-06,0.0
Saint Pierre and Miquelon,2021-08-07,0.0
Saint Pierre and Miquelon,2021-08-08,0.0
Saint Pierre and Miquelon,2021-08-09,0.0
Saint Pierre and Miquelon,2021-08-10,2.0
Saint Pierre and Miquelon,2021-08-11,0.0
Saint Pierre and Miquelon,2021-08-12,0.0
Saint Pierre and Miquelon,2021-08-13,0.0
Saint Pierre and Miquelon,2021-08-14,0.0
Saint Pierre and Miquelon,2021-08-15,0.0
Saint Pierre and Miquelon,2021-08-16,0.0
Saint Pierre and Miquelon,2021-08-17,0.0
Saint Pierre and Miquelon,2021-08-18,0.0
Saint Pierre and Miquelon,2021-08-19,0.0
Saint Pierre and Miquelon,2021-08-20,0.0
Saint Pierre and Miquelon,2021-08-21,0.0
Saint Pierre and Miquelon,2021-08-22,0.0
Saint Pierre and Miquelon,2021-08-23,0.0
Saint Pierre and Miquelon,2021-08-24,0.0
Saint Pierre and Miquelon,2021-08-25,0.0
Saint Pierre and Miquelon,2021-08-26,0.0
Saint Pierre and Miquelon,2021-08-27,0.0
Saint Pierre and Miquelon,2021-08-28,0.0
Saint Pierre and Miquelon,2021-08-29,0.0
Saint Pierre and Miquelon,2021-08-30,0.0
Saint Pierre and Miquelon,2021-08-31,0.0
Saint Pierre and Miquelon,2021-09-01,0.0
Saint Pierre and Miquelon,2021-09-02,1.0
Saint Pierre and Miquelon,2021-09-03,0.0
Saint Pierre and Miquelon,2021-09-04,0.0
Saint Pierre and Miquelon,2021-09-05,0.0
Saint Pierre and Miquelon,2021-09-06,0.0
Saint Pierre and Miquelon,2021-09-07,0.0
Saint Pierre and Miquelon,2021-09-08,0.0
Saint Pierre and Miquelon,2021-09-09,0.0
Saint Pierre and Miquelon,2021-09-10,0.0
Saint Pierre and Miquelon,2021-09-11,0.0
Saint Pierre and Miquelon,2021-09-12,0.0
Saint Pierre and Miquelon,2021-09-13,0.0
Saint Pierre and Miquelon,2021-09-14,0.0
Saint Pierre and Miquelon,2021-09-15,0.0
Saint Pierre and Miquelon,2021-09-16,0.0
Saint Pierre and Miquelon,2021-09-17,0.0
Saint Pierre and Miquelon,2021-09-18,0.0
Saint Pierre and Miquelon,2021-09-19,0.0
Saint Pierre and Miquelon,2021-09-20,0.0
Saint Pierre and Miquelon,2021-09-21,0.0
Saint Pierre and Miquelon,2021-09-22,0.0
Saint Pierre and Miquelon,2021-09-23,0.0
Saint Pierre and Miquelon,2021-09-24,0.0
Saint Pierre and Miquelon,2021-09-25,0.0
Saint Pierre and Miquelon,2021-09-26,0.0
Saint Pierre and Miquelon,2021-09-27,0.0
Saint Pierre and Miquelon,2021-09-28,0.0
Saint Pierre and Miquelon,2021-09-29,0.0
Saint Pierre and Miquelon,2021-09-30,0.0
Saint Pierre and Miquelon,2021-10-01,0.0
Saint Pierre and Miquelon,2021-10-02,0.0
Saint Pierre and Miquelon,2021-10-03,0.0
Saint Pierre and Miquelon,2021-10-04,0.0
Saint Pierre and Miquelon,2021-10-05,1.0
Saint Pierre and Miquelon,2021-10-06,0.0
Saint Pierre and Miquelon,2021-10-07,0.0
Saint Pierre and Miquelon,2021-10-08,0.0
Saint Pierre and Miquelon,2021-10-09,0.0
Saint Pierre and Miquelon,2021-10-10,0.0
Saint Pierre and Miquelon,2021-10-11,0.0
Saint Pierre and Miquelon,2021-10-12,0.0
Saint Pierre and Miquelon,2021-10-13,0.0
Saint Pierre and Miquelon,2021-10-14,0.0
Saint Pierre and Miquelon,2021-10-15,0.0
Saint Pierre and Miquelon,2021-10-16,0.0
Saint Pierre and Miquelon,2021-10-17,0.0
Saint Pierre and Miquelon,2021-10-18,0.0
Saint Pierre and Miquelon,2021-10-19,0.0
Saint Pierre and Miquelon,2021-10-20,0.0
Saint Pierre and Miquelon,2021-10-21,0.0
Saint Pierre and Miquelon,2021-10-22,0.0
Saint Pierre and Miquelon,2021-10-23,0.0
Saint Pierre and Miquelon,2021-10-24,0.0
Saint Pierre and Miquelon,2021-10-25,0.0
Saint Pierre and Miquelon,2021-10-26,0.0
Saint Pierre and Miquelon,2021-10-27,0.0
Saint Pierre and Miquelon,2021-10-28,0.0
Saint Pierre and Miquelon,2021-10-29,0.0
Saint Pierre and Miquelon,2021-10-30,0.0
Saint Pierre and Miquelon,2021-10-31,0.0
Saint Pierre and Miquelon,2021-11-01,0.0
Slovenia,2021-01-01,1798.0
Slovenia,2021-01-02,393.0
Slovenia,2021-01-03,743.0
Slovenia,2021-01-04,772.0
Slovenia,2021-01-05,2512.0
Slovenia,2021-01-06,3354.0
Slovenia,2021-01-07,2821.0
Slovenia,2021-01-08,2084.0
Slovenia,2021-01-09,1889.0
Slovenia,2021-01-10,763.0
Slovenia,2021-01-11,432.0
Slovenia,2021-01-12,1874.0
Slovenia,2021-01-13,2092.0
Slovenia,2021-01-14,1793.0
Slovenia,2021-01-15,1544.0
Slovenia,2021-01-16,1540.0
Slovenia,2021-01-17,569.0
Slovenia,2021-01-18,299.0
Slovenia,2021-01-19,1713.0
Slovenia,2021-01-20,1714.0
Slovenia,2021-01-21,1455.0
Slovenia,2021-01-22,1446.0
Slovenia,2021-01-23,1541.0
Slovenia,2021-01-24,537.0
Slovenia,2021-01-25,301.0
Slovenia,2021-01-26,1681.0
Slovenia,2021-01-27,1850.0
Slovenia,2021-01-28,1573.0
Slovenia,2021-01-29,1294.0
Slovenia,2021-01-30,1358.0
Slovenia,2021-01-31,586.0
Slovenia,2021-02-01,363.0
Slovenia,2021-02-02,1650.0
Slovenia,2021-02-03,1615.0
Slovenia,2021-02-04,1239.0
Slovenia,2021-02-05,959.0
Slovenia,2021-02-06,902.0
Slovenia,2021-02-07,501.0
Slovenia,2021-02-08,298.0
Slovenia,2021-02-09,364.0
Slovenia,2021-02-10,1431.0
Slovenia,2021-02-11,1345.0
Slovenia,2021-02-12,993.0
Slovenia,2021-02-13,1015.0
Slovenia,2021-02-14,329.0
Slovenia,2021-02-15,303.0
Slovenia,2021-02-16,740.0
Slovenia,2021-02-17,1086.0
Slovenia,2021-02-18,878.0
Slovenia,2021-02-19,912.0
Slovenia,2021-02-20,956.0
Slovenia,2021-02-21,415.0
Slovenia,2021-02-22,247.0
Slovenia,2021-02-23,902.0
Slovenia,2021-02-24,1089.0
Slovenia,2021-02-25,757.0
Slovenia,2021-02-26,914.0
Slovenia,2021-02-27,951.0
Slovenia,2021-02-28,454.0
Slovenia,2021-03-01,243.0
Slovenia,2021-03-02,732.0
Slovenia,2021-03-03,1210.0
Slovenia,2021-03-04,1019.0
Slovenia,2021-03-05,880.0
Slovenia,2021-03-06,921.0
Slovenia,2021-03-07,382.0
Slovenia,2021-03-08,210.0
Slovenia,2021-03-09,743.0
Slovenia,2021-03-10,953.0
Slovenia,2021-03-11,860.0
Slovenia,2021-03-12,770.0
Slovenia,2021-03-13,850.0
Slovenia,2021-03-14,520.0
Slovenia,2021-03-15,205.0
Slovenia,2021-03-16,918.0
Slovenia,2021-03-17,1076.0
Slovenia,2021-03-18,971.0
Slovenia,2021-03-19,938.0
Slovenia,2021-03-20,1027.0
Slovenia,2021-03-21,517.0
Slovenia,2021-03-22,291.0
Slovenia,2021-03-23,981.0
Slovenia,2021-03-24,1290.0
Slovenia,2021-03-25,1165.0
Slovenia,2021-03-26,1032.0
Slovenia,2021-03-27,1255.0
Slovenia,2021-03-28,638.0
Slovenia,2021-03-29,288.0
Slovenia,2021-03-30,1079.0
Slovenia,2021-03-31,1557.0
Slovenia,2021-04-01,1337.0
Slovenia,2021-04-02,1175.0
Slovenia,2021-04-03,1306.0
Slovenia,2021-04-04,721.0
Slovenia,2021-04-05,284.0
Slovenia,2021-04-06,273.0
Slovenia,2021-04-07,1192.0
Slovenia,2021-04-08,1526.0
Slovenia,2021-04-09,1283.0
Slovenia,2021-04-10,1251.0
Slovenia,2021-04-11,549.0
Slovenia,2021-04-12,287.0
Slovenia,2021-04-13,1050.0
Slovenia,2021-04-14,1240.0
Slovenia,2021-04-15,891.0
Slovenia,2021-04-16,859.0
Slovenia,2021-04-17,767.0
Slovenia,2021-04-18,478.0
Slovenia,2021-04-19,240.0
Slovenia,2021-04-20,720.0
Slovenia,2021-04-21,1036.0
Slovenia,2021-04-22,744.0
Slovenia,2021-04-23,900.0
Slovenia,2021-04-24,902.0
Slovenia,2021-04-25,415.0
Slovenia,2021-04-26,191.0
Slovenia,2021-04-27,804.0
Slovenia,2021-04-28,398.0
Slovenia,2021-04-29,918.0
Slovenia,2021-04-30,953.0
Slovenia,2021-05-01,1017.0
Slovenia,2021-05-02,363.0
Slovenia,2021-05-03,211.0
Slovenia,2021-05-04,894.0
Slovenia,2021-05-05,942.0
Slovenia,2021-05-06,837.0
Slovenia,2021-05-07,603.0
Slovenia,2021-05-08,634.0
Slovenia,2021-05-09,289.0
Slovenia,2021-05-10,149.0
Slovenia,2021-05-11,494.0
Slovenia,2021-05-12,724.0
Slovenia,2021-05-13,597.0
Slovenia,2021-05-14,474.0
Slovenia,2021-05-15,494.0
Slovenia,2021-05-16,296.0
Slovenia,2021-05-17,114.0
Slovenia,2021-05-18,497.0
Slovenia,2021-05-19,532.0
Slovenia,2021-05-20,358.0
Slovenia,2021-05-21,337.0
Slovenia,2021-05-22,383.0
Slovenia,2021-05-23,159.0
Slovenia,2021-05-24,83.0
Slovenia,2021-05-25,325.0
Slovenia,2021-05-26,388.0
Slovenia,2021-05-27,362.0
Slovenia,2021-05-28,292.0
Slovenia,2021-05-29,353.0
Slovenia,2021-05-30,138.0
Slovenia,2021-05-31,91.0
Slovenia,2021-06-01,323.0
Slovenia,2021-06-02,374.0
Slovenia,2021-06-03,273.0
Slovenia,2021-06-04,281.0
Slovenia,2021-06-05,245.0
Slovenia,2021-06-06,157.0
Slovenia,2021-06-07,57.0
Slovenia,2021-06-08,220.0
Slovenia,2021-06-09,255.0
Slovenia,2021-06-10,196.0
Slovenia,2021-06-11,121.0
Slovenia,2021-06-12,128.0
Slovenia,2021-06-13,91.0
Slovenia,2021-06-14,24.0
Slovenia,2021-06-15,114.0
Slovenia,2021-06-16,120.0
Slovenia,2021-06-17,83.0
Slovenia,2021-06-18,87.0
Slovenia,2021-06-19,85.0
Slovenia,2021-06-20,26.0
Slovenia,2021-06-21,19.0
Slovenia,2021-06-22,65.0
Slovenia,2021-06-23,50.0
Slovenia,2021-06-24,48.0
Slovenia,2021-06-25,46.0
Slovenia,2021-06-26,11.0
Slovenia,2021-06-27,19.0
Slovenia,2021-06-28,12.0
Slovenia,2021-06-29,35.0
Slovenia,2021-06-30,48.0
Slovenia,2021-07-01,23.0
Slovenia,2021-07-02,25.0
Slovenia,2021-07-03,30.0
Slovenia,2021-07-04,8.0
Slovenia,2021-07-05,8.0
Slovenia,2021-07-06,48.0
Slovenia,2021-07-07,73.0
Slovenia,2021-07-08,69.0
Slovenia,2021-07-09,84.0
Slovenia,2021-07-10,135.0
Slovenia,2021-07-11,25.0
Slovenia,2021-07-12,12.0
Slovenia,2021-07-13,84.0
Slovenia,2021-07-14,30.0
Slovenia,2021-07-15,56.0
Slovenia,2021-07-16,63.0
Slovenia,2021-07-17,61.0
Slovenia,2021-07-18,21.0
Slovenia,2021-07-19,9.0
Slovenia,2021-07-20,88.0
Slovenia,2021-07-21,110.0
Slovenia,2021-07-22,71.0
Slovenia,2021-07-23,57.0
Slovenia,2021-07-24,94.0
Slovenia,2021-07-25,32.0
Slovenia,2021-07-26,23.0
Slovenia,2021-07-27,106.0
Slovenia,2021-07-28,84.0
Slovenia,2021-07-29,99.0
Slovenia,2021-07-30,116.0
Slovenia,2021-07-31,136.0
Slovenia,2021-08-01,58.0
Slovenia,2021-08-02,31.0
Slovenia,2021-08-03,182.0
Slovenia,2021-08-04,139.0
Slovenia,2021-08-05,139.0
Slovenia,2021-08-06,145.0
Slovenia,2021-08-07,132.0
Slovenia,2021-08-08,68.0
Slovenia,2021-08-09,47.0
Slovenia,2021-08-10,216.0
Slovenia,2021-08-11,247.0
Slovenia,2021-08-12,248.0
Slovenia,2021-08-13,201.0
Slovenia,2021-08-14,265.0
Slovenia,2021-08-15,95.0
Slovenia,2021-08-16,56.0
Slovenia,2021-08-17,320.0
Slovenia,2021-08-18,385.0
Slovenia,2021-08-19,382.0
Slovenia,2021-08-20,333.0
Slovenia,2021-08-21,399.0
Slovenia,2021-08-22,244.0
Slovenia,2021-08-23,117.0
Slovenia,2021-08-24,477.0
Slovenia,2021-08-25,508.0
Slovenia,2021-08-26,510.0
Slovenia,2021-08-27,544.0
Slovenia,2021-08-28,538.0
Slovenia,2021-08-29,273.0
Slovenia,2021-08-30,143.0
Slovenia,2021-08-31,541.0
Slovenia,2021-09-01,764.0
Slovenia,2021-09-02,674.0
Slovenia,2021-09-03,612.0
Slovenia,2021-09-04,742.0
Slovenia,2021-09-05,317.0
Slovenia,2021-09-06,234.0
Slovenia,2021-09-07,877.0
Slovenia,2021-09-08,1094.0
Slovenia,2021-09-09,1017.0
Slovenia,2021-09-10,999.0
Slovenia,2021-09-11,1087.0
Slovenia,2021-09-12,559.0
Slovenia,2021-09-13,283.0
Slovenia,2021-09-14,1396.0
Slovenia,2021-09-15,1364.0
Slovenia,2021-09-16,1327.0
Slovenia,2021-09-17,1143.0
Slovenia,2021-09-18,1248.0
Slovenia,2021-09-19,544.0
Slovenia,2021-09-20,291.0
Slovenia,2021-09-21,1309.0
Slovenia,2021-09-22,1188.0
Slovenia,2021-09-23,1011.0
Slovenia,2021-09-24,941.0
Slovenia,2021-09-25,1006.0
Slovenia,2021-09-26,445.0
Slovenia,2021-09-27,285.0
Slovenia,2021-09-28,1039.0
Slovenia,2021-09-29,1339.0
Slovenia,2021-09-30,1031.0
Slovenia,2021-10-01,971.0
Slovenia,2021-10-02,993.0
Slovenia,2021-10-03,530.0
Slovenia,2021-10-04,225.0
Slovenia,2021-10-05,979.0
Slovenia,2021-10-06,1212.0
Slovenia,2021-10-07,969.0
Slovenia,2021-10-08,841.0
Slovenia,2021-10-09,885.0
Slovenia,2021-10-10,489.0
Slovenia,2021-10-11,186.0
Slovenia,2021-10-12,1010.0
Slovenia,2021-10-13,1228.0
Slovenia,2021-10-14,1081.0
Slovenia,2021-10-15,1101.0
Slovenia,2021-10-16,1439.0
Slovenia,2021-10-17,633.0
Slovenia,2021-10-18,365.0
Slovenia,2021-10-19,1669.0
Slovenia,2021-10-20,2146.0
Slovenia,2021-10-21,1846.0
Slovenia,2021-10-22,1976.0
Slovenia,2021-10-23,2274.0
Slovenia,2021-10-24,1501.0
Slovenia,2021-10-25,707.0
Slovenia,2021-10-26,2294.0
Slovenia,2021-10-27,3169.0
Slovenia,2021-10-28,2646.0
Slovenia,2021-10-29,2477.0
Slovenia,2021-10-30,2982.0
Slovenia,2021-10-31,1662.0
Slovenia,2021-11-01,1258.0
Solomon Islands,2021-01-01,0.0
Solomon Islands,2021-01-02,0.0
Solomon Islands,2021-01-03,0.0
Solomon Islands,2021-01-04,0.0
Solomon Islands,2021-01-05,0.0
Solomon Islands,2021-01-06,0.0
Solomon Islands,2021-01-07,0.0
Solomon Islands,2021-01-08,0.0
Solomon Islands,2021-01-09,0.0
Solomon Islands,2021-01-10,0.0
Solomon Islands,2021-01-11,0.0
Solomon Islands,2021-01-12,0.0
Solomon Islands,2021-01-13,0.0
Solomon Islands,2021-01-14,0.0
Solomon Islands,2021-01-15,0.0
Solomon Islands,2021-01-16,0.0
Solomon Islands,2021-01-17,0.0
Solomon Islands,2021-01-18,0.0
Solomon Islands,2021-01-19,0.0
Solomon Islands,2021-01-20,0.0
Solomon Islands,2021-01-21,0.0
Solomon Islands,2021-01-22,0.0
Solomon Islands,2021-01-23,0.0
Solomon Islands,2021-01-24,0.0
Solomon Islands,2021-01-25,0.0
Solomon Islands,2021-01-26,0.0
Solomon Islands,2021-01-27,0.0
Solomon Islands,2021-01-28,0.0
Solomon Islands,2021-01-29,0.0
Solomon Islands,2021-01-30,0.0
Solomon Islands,2021-01-31,0.0
Solomon Islands,2021-02-01,0.0
Solomon Islands,2021-02-02,0.0
Solomon Islands,2021-02-03,0.0
Solomon Islands,2021-02-04,0.0
Solomon Islands,2021-02-05,0.0
Solomon Islands,2021-02-06,0.0
Solomon Islands,2021-02-07,0.0
Solomon Islands,2021-02-08,0.0
Solomon Islands,2021-02-09,0.0
Solomon Islands,2021-02-10,1.0
Solomon Islands,2021-02-11,0.0
Solomon Islands,2021-02-12,0.0
Solomon Islands,2021-02-13,0.0
Solomon Islands,2021-02-14,0.0
Solomon Islands,2021-02-15,0.0
Solomon Islands,2021-02-16,0.0
Solomon Islands,2021-02-17,0.0
Solomon Islands,2021-02-18,0.0
Solomon Islands,2021-02-19,0.0
Solomon Islands,2021-02-20,0.0
Solomon Islands,2021-02-21,0.0
Solomon Islands,2021-02-22,0.0
Solomon Islands,2021-02-23,0.0
Solomon Islands,2021-02-24,0.0
Solomon Islands,2021-02-25,0.0
Solomon Islands,2021-02-26,0.0
Solomon Islands,2021-02-27,0.0
Solomon Islands,2021-02-28,0.0
Solomon Islands,2021-03-01,0.0
Solomon Islands,2021-03-02,0.0
Solomon Islands,2021-03-03,0.0
Solomon Islands,2021-03-04,0.0
Solomon Islands,2021-03-05,0.0
Solomon Islands,2021-03-06,0.0
Solomon Islands,2021-03-07,0.0
Solomon Islands,2021-03-08,0.0
Solomon Islands,2021-03-09,0.0
Solomon Islands,2021-03-10,0.0
Solomon Islands,2021-03-11,0.0
Solomon Islands,2021-03-12,0.0
Solomon Islands,2021-03-13,0.0
Solomon Islands,2021-03-14,0.0
Solomon Islands,2021-03-15,0.0
Solomon Islands,2021-03-16,0.0
Solomon Islands,2021-03-17,0.0
Solomon Islands,2021-03-18,0.0
Solomon Islands,2021-03-19,0.0
Solomon Islands,2021-03-20,0.0
Solomon Islands,2021-03-21,0.0
Solomon Islands,2021-03-22,0.0
Solomon Islands,2021-03-23,0.0
Solomon Islands,2021-03-24,0.0
Solomon Islands,2021-03-25,0.0
Solomon Islands,2021-03-26,0.0
Solomon Islands,2021-03-27,0.0
Solomon Islands,2021-03-28,0.0
Solomon Islands,2021-03-29,0.0
Solomon Islands,2021-03-30,0.0
Solomon Islands,2021-03-31,1.0
Solomon Islands,2021-04-01,0.0
Solomon Islands,2021-04-02,0.0
Solomon Islands,2021-04-03,0.0
Solomon Islands,2021-04-04,0.0
Solomon Islands,2021-04-05,0.0
Solomon Islands,2021-04-06,0.0
Solomon Islands,2021-04-07,0.0
Solomon Islands,2021-04-08,0.0
Solomon Islands,2021-04-09,0.0
Solomon Islands,2021-04-10,0.0
Solomon Islands,2021-04-11,0.0
Solomon Islands,2021-04-12,0.0
Solomon Islands,2021-04-13,0.0
Solomon Islands,2021-04-14,0.0
Solomon Islands,2021-04-15,0.0
Solomon Islands,2021-04-16,1.0
Solomon Islands,2021-04-17,0.0
Solomon Islands,2021-04-18,0.0
Solomon Islands,2021-04-19,0.0
Solomon Islands,2021-04-20,0.0
Solomon Islands,2021-04-21,0.0
Solomon Islands,2021-04-22,0.0
Solomon Islands,2021-04-23,0.0
Solomon Islands,2021-04-24,0.0
Solomon Islands,2021-04-25,0.0
Solomon Islands,2021-04-26,0.0
Solomon Islands,2021-04-27,0.0
Solomon Islands,2021-04-28,0.0
Solomon Islands,2021-04-29,0.0
Solomon Islands,2021-04-30,0.0
Solomon Islands,2021-05-01,0.0
Solomon Islands,2021-05-02,0.0
Solomon Islands,2021-05-03,0.0
Solomon Islands,2021-05-04,0.0
Solomon Islands,2021-05-05,0.0
Solomon Islands,2021-05-06,0.0
Solomon Islands,2021-05-07,0.0
Solomon Islands,2021-05-08,0.0
Solomon Islands,2021-05-09,0.0
Solomon Islands,2021-05-10,0.0
Solomon Islands,2021-05-11,0.0
Solomon Islands,2021-05-12,0.0
Solomon Islands,2021-05-13,0.0
Solomon Islands,2021-05-14,0.0
Solomon Islands,2021-05-15,0.0
Solomon Islands,2021-05-16,0.0
Solomon Islands,2021-05-17,0.0
Solomon Islands,2021-05-18,0.0
Solomon Islands,2021-05-19,0.0
Solomon Islands,2021-05-20,0.0
Solomon Islands,2021-05-21,0.0
Solomon Islands,2021-05-22,0.0
Solomon Islands,2021-05-23,0.0
Solomon Islands,2021-05-24,0.0
Solomon Islands,2021-05-25,0.0
Solomon Islands,2021-05-26,0.0
Solomon Islands,2021-05-27,0.0
Solomon Islands,2021-05-28,0.0
Solomon Islands,2021-05-29,0.0
Solomon Islands,2021-05-30,0.0
Solomon Islands,2021-05-31,0.0
Solomon Islands,2021-06-01,0.0
Solomon Islands,2021-06-02,0.0
Solomon Islands,2021-06-03,0.0
Solomon Islands,2021-06-04,0.0
Solomon Islands,2021-06-05,0.0
Solomon Islands,2021-06-06,0.0
Solomon Islands,2021-06-07,0.0
Solomon Islands,2021-06-08,0.0
Solomon Islands,2021-06-09,0.0
Solomon Islands,2021-06-10,0.0
Solomon Islands,2021-06-11,0.0
Solomon Islands,2021-06-12,0.0
Solomon Islands,2021-06-13,0.0
Solomon Islands,2021-06-14,0.0
Solomon Islands,2021-06-15,0.0
Solomon Islands,2021-06-16,0.0
Solomon Islands,2021-06-17,0.0
Solomon Islands,2021-06-18,0.0
Solomon Islands,2021-06-19,0.0
Solomon Islands,2021-06-20,0.0
Solomon Islands,2021-06-21,0.0
Solomon Islands,2021-06-22,0.0
Solomon Islands,2021-06-23,0.0
Solomon Islands,2021-06-24,0.0
Solomon Islands,2021-06-25,0.0
Solomon Islands,2021-06-26,0.0
Solomon Islands,2021-06-27,0.0
Solomon Islands,2021-06-28,0.0
Solomon Islands,2021-06-29,0.0
Solomon Islands,2021-06-30,0.0
Solomon Islands,2021-07-01,0.0
Solomon Islands,2021-07-02,0.0
Solomon Islands,2021-07-03,0.0
Solomon Islands,2021-07-04,0.0
Solomon Islands,2021-07-05,0.0
Solomon Islands,2021-07-06,0.0
Solomon Islands,2021-07-07,0.0
Solomon Islands,2021-07-08,0.0
Solomon Islands,2021-07-09,0.0
Solomon Islands,2021-07-10,0.0
Solomon Islands,2021-07-11,0.0
Solomon Islands,2021-07-12,0.0
Solomon Islands,2021-07-13,0.0
Solomon Islands,2021-07-14,0.0
Solomon Islands,2021-07-15,0.0
Solomon Islands,2021-07-16,0.0
Solomon Islands,2021-07-17,0.0
Solomon Islands,2021-07-18,0.0
Solomon Islands,2021-07-19,0.0
Solomon Islands,2021-07-20,0.0
Solomon Islands,2021-07-21,0.0
Solomon Islands,2021-07-22,0.0
Solomon Islands,2021-07-23,0.0
Solomon Islands,2021-07-24,0.0
Solomon Islands,2021-07-25,0.0
Solomon Islands,2021-07-26,0.0
Solomon Islands,2021-07-27,0.0
Solomon Islands,2021-07-28,0.0
Solomon Islands,2021-07-29,0.0
Solomon Islands,2021-07-30,0.0
Solomon Islands,2021-07-31,0.0
Solomon Islands,2021-08-01,0.0
Solomon Islands,2021-08-02,0.0
Solomon Islands,2021-08-03,0.0
